movie_id,cast,director
854,"['JimCarrey', 'CameronDiaz', 'NancyFish']",ChuckRussell
2280,"['TomHanks', 'ElizabethPerkins', 'RobertLoggia']",PennyMarshall
496,"['SachaBaronCohen', 'KenDavitian', 'Luenell']",LarryCharles
8835,"['ReeseWitherspoon', 'LukeWilson', 'SelmaBlair']",RobertLuketic
157,"['WilliamShatner', 'LeonardNimoy', 'DeForestKelley']",LeonardNimoy
8643,"['LauraLinney', 'TomWilkinson', 'CampbellScott']",ScottDerrickson
10402,"['RobSchneider', 'WilliamForsythe', 'EddieGriffin']",MikeMitchell
218043,"['NicolasCage', 'ChadMichaelMurray', 'LeaThompson']",VicArmstrong
9043,"['ClaireDanes', 'DianeKeaton', 'RachelMcAdams']",ThomasBezucha
21301,"['IceCube', 'CedrictheEntertainer', 'SeanPatrickThomas']",KevinRodneySullivan
10147,"['BillyBobThornton', 'TonyCox', 'BrettKelly']",TerryZwigoff
816,"['MikeMyers', 'ElizabethHurley', 'MichaelYork']",JayRoach
302688,"['JohnCorbett', 'ElenaKampouris', 'NiaVardalos']",KirkJones
60307,"['ZacharyGordon', 'DevonBostick', 'RachaelHarris']",DavidBowers
106,"['ArnoldSchwarzenegger', 'CarlWeathers', 'ElpidiaCarrillo']",JohnMcTiernan
279,"['F.MurrayAbraham', 'TomHulce', 'ElizabethBerridge']",MilošForman
8617,"['BrittanySnow', 'ScottPorter', 'JessicaStroup']",NelsonMcCormick
10625,"['LindsayLohan', 'RachelMcAdams', 'TimMeadows']",MarkWaters
10934,"['DianeLane', 'SandraOh', 'LindsayDuncan']",AudreyWells
5279,"['HelenMirren', 'CliveOwen', 'MaggieSmith']",RobertAltman
10013,"['KathleenTurner', 'NicolasCage', 'BarryMiller']",FrancisFordCoppola
194662,"['MichaelKeaton', 'EmmaStone', 'ZachGalifianakis']",AlejandroGonzálezIñárritu
160588,"['CateBlanchett', 'AlecBaldwin', 'SallyHawkins']",WoodyAllen
9829,"['J.J.Johnson', 'PollyAdams', 'TrishGates']",PaulGreengrass
10028,"['JessicaAlba', 'MekhiPhifer', 'JoyBryant']",BilleWoodruff
10535,"['LeslieNielsen', 'NicolletteSheridan', 'CharlesDurning']",RickFriedberg
790,"['AdrienneBarbeau', 'JamieLeeCurtis', 'JanetLeigh']",JohnCarpenter
43959,"['AnnaSophiaRobb', 'HelenHunt', 'LorraineNicholson']",SeanMcNamara
10364,"['AlanArkin', 'MartinBalsam', 'RichardBenjamin']",MikeNichols
16991,"['SethRogen', 'AnnaFaris', 'MichaelPeña']",JodyHill
9610,"['ArnoldSchwarzenegger', 'GraceJones', 'WiltChamberlain']",RichardFleischer
1578,"['RobertDeNiro', 'JoePesci', 'CathyMoriarty']",MartinScorsese
25643,"['AaronEckhart', 'JenniferAniston', 'JudyGreer']",BrandonCamp
11904,"['NicholasRowe', 'AlanCox', 'SophieWard']",BarryLevinson
28665,"['KayPanabaker', 'NaturiNaughton', 'KheringtonPayne']",KevinTancharoen
44115,"['JamesFranco', 'KateMara', 'AmberTamblyn']",DannyBoyle
10569,"['WoodyAllen', 'CarolynSaxon', 'TraceyUllman']",WoodyAllen
10560,"['AmandaSchull', 'ZoeSaldana', 'SusanMayPratt']",NicholasHytner
333348,"['SteveMartin', 'DianeKeaton', 'JohnGoodman']",JessieNelson
20483,"['KristenStewart', 'CorbinBleu', 'MaxThieriot']",BartFreundlich
11457,"['KevinKline', 'KristinScottThomas', 'HaydenChristensen']",IrwinWinkler
321697,"['MichaelFassbender', 'KateWinslet', 'SethRogen']",DannyBoyle
19840,"['HaydenPanettiere', 'PaulRust', 'LaurenLondon']",ChrisColumbus
22327,"['MichaelCera', 'ZachGalifianakis', 'JustinLong']",MiguelArteta
38665,"['ChristopherLloyd', 'MattClark', 'JuaninClay']",WilliamA.Fraker
2575,"['PierceBrosnan', 'GeoffreyRush', 'JamieLeeCurtis']",JohnBoorman
11644,"['JohnTravolta', 'NancyAllen', 'JohnLithgow']",BrianDePalma
146227,"['EthanHawke', 'SelenaGomez', 'JonVoight']",CourtneySolomon
68924,"['KevinKline', 'JoanAllen', 'SigourneyWeaver']",AngLee
253235,"['MichaelDouglas', 'DianeKeaton', 'SterlingJerins']",RobReiner
22102,"['ShelleyLong', 'CraigT.Nelson', 'BettyThomas']",JeffKanew
18701,"['MichaelGambon', 'AnnetteBening', 'LeighLawson']",IstvánSzabó
10068,"['MickeyRourke', 'KimBasinger', 'MargaretWhitton']",AdrianLyne
848,"['PeterMacNicol', 'CaitlinClarke', 'RalphRichardson']",MatthewRobbins
36811,"['JamesMcAvoy', 'ChristopherPlummer', 'HelenMirren']",MichaelHoffman
522,"['JohnnyDepp', 'MartinLandau', 'SarahJessicaParker']",TimBurton
130150,"['JoshBrolin', 'KateWinslet', 'GattlinGriffith']",JasonReitman
12246,"['TadanobuAsano', 'SunHonglei', 'KhulanChuluun']",SergeiBodrov
13809,"['MarkStrong', 'TomWilkinson', 'TobyKebbell']",GuyRitchie
27380,"['BarryBostwick', 'MichaelBeck', 'PersisKhambatta']",HalNeedham
10549,"['KennethBranagh', 'DerekJacobi', 'JulieChristie']",KennethBranagh
33870,"['ChiCao', 'ChengwuGuo', 'WenBinHuang']",BruceBeresford
245703,"['MichaelShannon', 'JaedenLieberher', 'JoelEdgerton']",JeffNichols
10739,"['WoodyAllen', 'JasonBiggs', 'ChristinaRicci']",WoodyAllen
127560,"['JeremyIrvine', 'ColinFirth', 'StellanSkarsgård']",JonathanTeplitzky
37903,"['UrsinaLardi', 'UlrichTukur', 'BurghartKlaußner']",MichaelHaneke
396152,"[""EmilyRoyaO'Brien"", 'AdrianGaeta', 'ZackWard']",ZackWard
10017,"['CharlieSheen', 'NickCassavetes', 'SherilynFenn']",MikeMarvin
11468,"['ValKilmer', ""VincentD'Onofrio"", 'AdamGoldberg']",D.J.Caruso
193613,"['DaneDeHaan', 'MackenzieGray', 'JamesHetfield']",NimródAntal
17436,"['BillyBobThornton', 'KimBasinger', 'MickeyRourke']",GregorJordan
43434,"['EdgarRamírez', 'AlexanderScheer', 'FadiAbiSamra']",OlivierAssayas
31166,"['JoshHartnett', 'EliasKoteas', 'TakuyaKimura']",TranAnhHung
69848,"['TomBerenger', 'JoaquimdeAlmeida', 'DanielaRomo']",LanceHool
8408,"['LoriCardille', 'TerryAlexander', 'JosephPilato']",GeorgeA.Romero
332411,"['JohnTravolta', 'ChristopherMeloni', 'RebeccaDeMornay']",ChuckRussell
9389,"['DanielCraig', 'CatherineMcCormack', 'RomolaGarai']",ChristianVolckman
9626,"['ArnoldSchwarzenegger', 'BrigitteNielsen', 'SandahlBergman']",RichardFleischer
75638,"['SigourneyWeaver', 'RobertDeNiro', 'CillianMurphy']",RodrigoCortés
8363,"['JonahHill', 'MichaelCera', 'ChristopherMintz-Plasse']",GregMottola
15670,"['TylerPerry', 'DerekLuke', 'KeshiaKnightPulliam']",TylerPerry
290555,"['JasonMomoa', 'LucasTill', 'JohnPyper-Ferguson']",DavidHayter
8328,"['BrianaEvigan', 'RobertHoffman', 'WillKemp']",JonM.Chu
10982,"['AnneHathaway', 'GlennClose', 'JimBelushi']",CoryEdwards
205,"['DonCheadle', 'SophieOkonedo', 'NickNolte']",TerryGeorge
1620,"['TimothyOlyphant', 'DougrayScott', 'OlgaKurylenko']",XavierGens
175541,"['ForestWhitaker', 'AngelaBassett', 'JenniferHudson']",KasiLemmons
241254,"['BruceWillis', 'JasonPatric', 'JohnCusack']",BrianAMiller
31932,"['MattDillon', 'JamesCaan', 'NataschaMcElhone']",MattDillon
1933,"['NicoleKidman', 'ChristopherEccleston', 'AlakinaMann']",AlejandroAmenábar
679,"['SigourneyWeaver', 'MichaelBiehn', 'JamesRemar']",JamesCameron
11113,"['AudreyHepburn', 'RexHarrison', 'StanleyHolloway']",GeorgeCukor
3597,"['JenniferLoveHewitt', 'SarahMichelleGellar', 'RyanPhillippe']",JimGillespie
193893,"['JakeJohnson', 'DamonWayansJr.', 'NinaDobrev']",LukeGreenfield
9675,"['PaulGiamatti', 'ThomasHadenChurch', 'VirginiaMadsen']",AlexanderPayne
9988,"['ErikStolhanske', 'JayChandrasekhar', 'SteveLemme']",JayChandrasekhar
948,"['DonaldPleasence', 'JamieLeeCurtis', 'P.J.Soles']",JohnCarpenter
21765,"['MollyShannon', 'LiamAiken', 'MatthewBroderick']",JohnRobertHoffman
146304,"['TerrenceHoward', 'HaroldPerrineau', 'MorrisChestnut']",MalcolmD.Lee
7516,"['RyanReynolds', 'RayLiotta', 'JosephRuskin']",JoeCarnahan
41439,"['TobinBell', 'CostasMandylor', 'BetsyRussell']",KevinGreutert
2752,"['JoshHartnett', 'ShannynSossamon', 'AdamTrese']",MichaelLehmann
9429,"['WillFerrell', 'ChrisKattan', 'JenniferCoolidge']",JohnFortenberry
38117,"['AlexPettyfer', 'VanessaHudgens', 'Mary-KateOlsen']",DanielBarnz
9792,"['AaronStanford', 'KathleenQuinlan', 'VinessaShaw']",AlexandreAja
13778,"['DavidSpade', 'MaryMcCormack', 'CraigBierko']",SamWeisman
228203,"['KevinCostner', 'RamiroRodriguez', 'CarlosPratts']",NikiCaro
41382,"['ShadMoss', 'BrandonT.Jackson', 'NaturiNaughton']",ErikWhite
13960,"['T.I.', 'EvanRoss', 'JackieLong']",ChristianRobinson
114150,"['AnnaKendrick', 'SkylarAstin', 'BrittanySnow']",JasonMoore
26602,"['FreddiePrinzeJr.', 'JessicaBiel', 'FredWard']",MikeTollin
10223,"['BillPaxton', 'BridgetFonda', 'BillyBobThornton']",SamRaimi
16028,"['LauraRegan', 'MarcBlucas', 'EthanEmbry']",RobertHarmon
15639,"['LarrytheCableGuy', 'IrisBahr', 'TonyHale']",TrentCooper
16112,"['KevinClash', 'MandyPatinkin', 'VanessaWilliams']",GaryHalvorson
26390,"['RichardGere', 'DonCheadle', 'EthanHawke']",AntoineFuqua
27759,"['CharltonHeston', 'AvaGardner', 'DavidNiven']",NicholasRay
109428,"['JaneLevy', 'ShilohFernandez', 'LouTaylorPucci']",FedeAlvarez
23049,"['NiaVardalos', 'RichardDreyfuss', 'AlexisGeorgoulis']",DonaldPetrie
9310,"['HughGrant', 'DennisQuaid', 'MandyMoore']",PaulWeitz
11411,"['ChristopherReeve', 'MargotKidder', 'GeneHackman']",SidneyJ.Furie
16988,"['RutinaWesley', 'DwainMurphy', 'BoydBanks']",IanIqbalRashid
7304,"['PaulWalker', 'CameronBright', 'VeraFarmiga']",WayneKramer
24747,"['JimCaviezel', 'ClaireForlani', 'JeremyNortham']",RowdyHerrington
58048,"['Madonna', 'SeanPenn', 'PaulFreeman']",JimGoddard
1491,"['EdwardNorton', 'JessicaBiel', 'PaulGiamatti']",NeilBurger
2989,"['TippiHedren', 'MelanieGriffith', 'JerryMarshall']",NoelMarshall
10629,"['CateBlanchett', 'GerardMcSorley', 'CiaránHinds']",JoelSchumacher
255343,"['BeniciodelToro', 'JoshHutcherson', 'BradyCorbet']",AndreaDiStefano
4723,"['DwayneJohnson', 'SeannWilliamScott', 'SarahMichelleGellar']",RichardKelly
10800,"['VincentLindon', 'PatrickTimsit', 'PhilippeNahon']",GuillaumeIvernel
25763,"['Jan-MichaelVincent', 'GeorgePeppard', 'DominiqueSanda']",JackSmight
79694,"['AshleyGreene', 'SebastianStan', 'TomFelton']",ToddLincoln
4032,"['AnnaChlumsky', 'MacaulayCulkin', 'DanAykroyd']",HowardZieff
18615,"['NicoleKidman', 'RobertDowneyJr.', 'TyBurrell']",StevenShainberg
10673,"['CharlieSheen', 'MichaelDouglas', 'MartinSheen']",OliverStone
4584,"['KateWinslet', 'EmmaThompson', 'HughGrant']",AngLee
2977,"['AnneHathaway', 'JamesMcAvoy', 'JulieWalters']",JulianJarrold
10760,"['AmandaBynes', 'SaraPaxton', 'MattLong']",JoeNussbaum
11093,"['JenniferConnelly', 'BenKingsley', 'RonEldard']",VadimPerelman
207,"['RobinWilliams', 'EthanHawke', 'RobertSeanLeonard']",PeterWeir
8467,"['JimCarrey', 'JeffDaniels', 'LaurenHolly']",BobbyFarrelly
639,"['MegRyan', 'BillyCrystal', 'CarrieFisher']",RobReiner
24226,"['PaulNewman', 'CharlotteRampling', 'JackWarden']",SidneyLumet
9285,"['BreckinMeyer', 'SeannWilliamScott', 'AmySmart']",ToddPhillips
14709,"['JamesVanDerBeek', 'AmySmart', 'JonVoight']",BrianRobbins
74643,"['JeanDujardin', 'BéréniceBejo', 'JohnGoodman']",MichelHazanavicius
13788,"['OdetteAnnable', 'GaryOldman', 'MeaganGood']",DavidS.Goyer
83666,"['BruceWillis', 'EdwardNorton', 'JaredGilman']",WesAnderson
10781,"['JordanaBrewster', 'TaylorHandley', 'DioraBaird']",JonathanLiebesman
318850,"['AdamGreaves-Neal', 'SaraLazzaro', 'VincentWalsh']",CyrusNowrasteh
13908,"['DanaCarvey', 'BrentSpiner', 'JenniferEsposito']",PerryAndelinBlake
1417,"['IvanaBaquero', 'MaribelVerdú', 'SergiLópez']",GuillermodelToro
39180,"['MichaelClarkeDuncan', 'DavidArquette', 'LeslieBibb']",JohnWhitesell
16161,"['TyreseGibson', 'TarajiP.Henson', 'OmarGooding']",JohnSingleton
49950,"['MinkaKelly', 'LeightonMeester', 'CamGigandet']",ChristianE.Christiansen
10956,"['DavidSpade', 'BrittanyDaniel', 'DennisMiller']",DennieGordon
9594,"['Jean-ClaudeVanDamme', 'GeoffreyLewis', 'AlonnaShaw']",SheldonLettich
4638,"['SimonPegg', 'NickFrost', 'JimBroadbent']",EdgarWright
13972,"['ClorisLeachman', 'IndiaEnnenga', 'AnnetteBening']",DianeEnglish
5038,"['ScarlettJohansson', 'RebeccaHall', 'JavierBardem']",WoodyAllen
13491,"['JoakimNätterqvist', 'SofiaHelin', 'StellanSkarsgård']",PeterFlinth
10571,"['FreddiePrinzeJr.', 'ClaireForlani', 'JasonBiggs']",RobertIscove
10994,"['AlisonLohman', 'MichellePfeiffer', 'ColeHauser']",PeterKosminsky
19994,"['MeganFox', 'AmandaSeyfried', 'JohnnySimmons']",KarynKusama
25166,"['DannyDeVito', 'BetteMidler', 'NeveCampbell']",NickGomez
30890,"['WoodyAllen', 'MiaFarrow', 'JeffDaniels']",WoodyAllen
23169,"['RobertPattinson', 'EmiliedeRavin', 'PierceBrosnan']",AllenCoulter
17403,"['MandyMoore', 'TrentFord', 'AllisonJanney']",ClareKilner
12120,"['DanAykroyd', 'KimBasinger', 'JonLovitz']",RichardBenjamin
9800,"['TomHanks', 'DenzelWashington', 'JasonRobards']",JonathanDemme
1090,"['CraigBierko', 'ArminMueller-Stahl', 'GretchenMol']",JosefRusnak
18475,"['JaRule', 'TimMeadows', 'JeniferLewis']",LanceRivera
40160,"['SeanConnery', 'NatalieWood', 'KarlMalden']",RonaldNeame
18074,"['GwynethPaltrow', 'ScottSpeedman', 'MariaBello']",BrucePaltrow
9689,"['WoodyAllen', 'GeorgeHamilton', 'TéaLeoni']",WoodyAllen
9781,"['GiuseppeAndrews', 'JamesDeBello', 'EdwardFurlong']",AdamRifkin
8009,"['ChristopherLambert', 'RoxanneHart', 'ClancyBrown']",RussellMulcahy
3877,"['HalleBerry', 'BeniciodelToro', 'DavidDuchovny']",SusanneBier
8854,"[""ShaquilleO'Neal"", 'AnnabethGish', 'RichardRoundtree']",KennethJohnson
152599,"['MarionCotillard', 'JeremyRenner', 'JoaquinPhoenix']",JamesGray
18840,"['RalphFiennes', 'NatashaRichardson', 'HiroyukiSanada']",JamesIvory
68727,"['JamesMcAvoy', 'VincentCassel', 'RosarioDawson']",DannyBoyle
12657,"['TomArnold', 'KevinHart', 'MethodMan']",JessyTerrero
8265,"['KadMerad', 'DanyBoon', 'ZoéFélix']",DanyBoon
12410,"['ViggoMortensen', 'JasonIsaacs', 'MarkStrong']",VicenteAmorim
34647,"['NathanielBrown', 'PazdelaHuerta', 'CyrilRoy']",GasparNoé
73935,"['AliciaSilverstone', 'KrystenRitter', 'SigourneyWeaver']",AmyHeckerling
28178,"['RichardGere', 'JoanAllen', 'JasonAlexander']",LasseHallström
185567,"['OrlandoBloom', 'ForestWhitaker', 'ConradKemp']",JérômeSalle
264656,"['HilarySwank', 'TommyLeeJones', 'GraceGummer']",TommyLeeJones
35696,"['MiguelA.Núñez,Jr.', 'VivicaA.Fox', 'KevinPollak']",JesseVaughan
16351,"['SimonAbkarian', 'CharlesAznavour', 'ChristopherPlummer']",AtomEgoyan
38717,"['JimCaviezel', 'JakeLloyd', 'MaryMcCormack']",WilliamBindley
18777,"['RayLiotta', 'LLCoolJ', 'MekhiPhifer']",WayneBeach
2110,"['JeanReno', 'RyokoHirosue', 'MichelMuller']",GérardKrawczyk
9035,"['NathanFillion', 'DonThompson', 'ElizabethBanks']",JamesGunn
90,"['EddieMurphy', 'JudgeReinhold', 'JohnAshton']",MartinBrest
771,"['MacaulayCulkin', 'JoePesci', 'DanielStern']",ChrisColumbus
12154,"['TomSelleck', 'SteveGuttenberg', 'TedDanson']",LeonardNimoy
9576,"['DustinHoffman', 'JessicaLange', 'TeriGarr']",SydneyPollack
744,"['TomCruise', 'KellyMcGillis', 'ValKilmer']",TonyScott
146,"['ChowYun-fat', 'MichelleYeoh', 'ZhangZiyi']",AngLee
14,"['KevinSpacey', 'AnnetteBening', 'ThoraBirch']",SamMendes
45269,"['ColinFirth', 'GeoffreyRush', 'HelenaBonhamCarter']",TomHooper
9493,"['ArnoldSchwarzenegger', 'DannyDeVito', 'KellyPreston']",IvanReitman
22556,"['WilliamHurt', 'MariaBello', 'KristenStewart']",UdayanPrasad
873,"['WhoopiGoldberg', 'MargaretAvery', 'DannyGlover']",StevenSpielberg
33196,"['ParkJoong-hoon', 'SolKyung-gu', 'UhmJung-hwa']",YoonJe-kyoon
205596,"['BenedictCumberbatch', 'KeiraKnightley', 'MatthewGoode']",MortenTyldum
10765,"['GoldieHawn', 'EileenBrennan', 'ArmandAssante']",HowardZieff
16769,"['SissySpacek', 'TommyLeeJones', 'LevonHelm']",MichaelApted
33217,"['ZacharyGordon', 'RobertCapron', 'RachaelHarris']",ThorFreudenthal
132232,"['JessicaChastain', 'NikolajCoster-Waldau', 'MeganCharpentier']",AndyMuschietti
11153,"['ChevyChase', ""BeverlyD'Angelo"", 'ImogeneCoca']",HaroldRamis
208134,"['JohnnyKnoxville', 'JacksonNicoll', 'GeorginaCates']",JeffTremaine
1165,"['HelenMirren', 'MichaelSheen', 'JamesCromwell']",StephenFrears
4011,"['GeenaDavis', 'AlecBaldwin', 'WinonaRyder']",TimBurton
17202,"['TylerPerry', 'JillScott', 'JanetJackson']",TylerPerry
9587,"['WinonaRyder', 'GabrielByrne', 'TriniAlvarado']",GillianArmstrong
65086,"['DanielRadcliffe', 'CiaránHinds', 'SidneyJohnston']",JamesWatkins
10053,"['CamillaBelle', 'KatieCassidy', 'TommyFlanagan']",SimonWest
11870,"['FrankieMuniz', 'PaulGiamatti', 'AmandaBynes']",ShawnLevy
11778,"['RobertDeNiro', 'JohnCazale', 'JohnSavage']",MichaelCimino
586,"['DustinHoffman', 'RobertDeNiro', 'AnneHeche']",BarryLevinson
18736,"['HilaryDuff', 'AdamLamberg', 'HallieTodd']",JimFall
134411,"['DwayneJohnson', 'BarryPepper', 'JonBernthal']",RicRomanWaugh
287903,"['AdamScott', 'ToniCollette', 'AllisonTolman']",MichaelDougherty
9276,"['JordanaBrewster', 'ElijahWood', 'CleaDuVall']",RobertRodriguez
15765,"['AngelaBassett', 'LaurenceFishburne', 'VanessaBellCalloway']",BrianGibson
2142,"['SylvesterStallone', 'HarveyKeitel', 'RayLiotta']",JamesMangold
11397,"['ChylerLeigh', 'ChrisEvans', 'JaimePressly']",JoelGallen
77016,"['JakeGyllenhaal', 'MichaelPeña', 'NatalieMartinez']",DavidAyer
11478,"['JoshuaJackson', 'PaulWalker', 'HillHarper']",RobCohen
266856,"['EddieRedmayne', 'FelicityJones', 'CharlieCox']",JamesMarsh
13411,"['JamieKennedy', 'TayeDiggs', 'AnthonyAnderson']",JohnWhitesell
10564,"['NataliePortman', 'AshleyJudd', 'StockardChanning']",MattWilliams
947,"[""PeterO'Toole"", 'AlecGuinness', 'AnthonyQuinn']",DavidLean
24150,"['ScoutTaylor-Compton', 'SheriMoonZombie', 'TylerMane']",RobZombie
228970,"['ReeseWitherspoon', 'LauraDern', 'ThomasSadoski']",Jean-MarcVallée
18405,"['GarretDillahunt', 'MichaelBowen', 'JoshuaCox']",DennisIliadis
6961,"['DebraMessing', 'DermotMulroney', 'AmyAdams']",ClareKilner
11442,"['JamieLeeCurtis', 'BradLoree', 'BustaRhymes']",RickRosenthal
2493,"['CaryElwes', 'RobinWright', 'MandyPatinkin']",RobReiner
14047,"['DenzelWashington', 'NateParker', 'ForestWhitaker']",DenzelWashington
64690,"['RyanGosling', 'CareyMulligan', 'BryanCranston']",NicolasWindingRefn
11132,"['LindsayLohan', 'AdamGarcia', 'GlenneHeadly']",SaraSugarman
17127,"['JenniferAniston', 'PaulRudd', 'HaydenPanettiere']",NicholasHytner
1562,"['ImogenPoots', 'RobertCarlyle', 'RoseByrne']",JuanCarlosFresnadillo
232679,"['JimCaviezel', 'MichaelChiklis', 'LauraDern']",ThomasCarter
17880,"['JeffDaniels', 'AnnaSophiaRobb', 'CicelyTyson']",WayneWang
14736,"['ChrisWarren,Jr.', 'KylaPratt', 'SanaaLathan']",GinaPrince-Bythewood
9434,"['JohnCusack', 'MinnieDriver', 'DanAykroyd']",GeorgeArmitage
23706,"['SandraBullock', 'ThomasHadenChurch', 'BradleyCooper']",PhilTraill
11531,"['KimDirector', 'JeffreyDonovan', 'EricaLeerhsen']",JoeBerlinger
9100,"['RobinTunney', 'FairuzaBalk', 'NeveCampbell']",AndrewFleming
116,"['JonathanRhysMeyers', 'ScarlettJohansson', 'EmilyMortimer']",WoodyAllen
38843,"['JoeyKing', 'SelenaGomez', 'JohnCorbett']",ElizabethAllenRosenbaum
1245,"['AnthonyHopkins', 'EmmaThompson', 'JamesFox']",JamesIvory
4995,"['MarkWahlberg', 'BurtReynolds', 'JohnC.Reilly']",PaulThomasAnderson
10413,"['Jean-ClaudeVanDamme', 'RosannaArquette', 'KieranCulkin']",RobertHarmon
14012,"['TimMcGraw', 'MariaBello', 'ArmieHammer']",MichaelMayer
9793,"['MichaelBaileySmith', 'ArchieKao', 'JayAcovone']",MartinWeisz
12212,"['JenniferMorrison', 'MatthewDavis', 'LorettaDevine']",JohnOttman
13768,"['AlexisBledel', 'WilliamHurt', 'SissySpacek']",JayRussell
8975,"['JohnCena', 'KellyCarlson', 'RobertPatrick']",JohnBonito
342521,"['JordanPeele', 'Keegan-MichaelKey', 'TiffanyHaddish']",PeterAtencio
45272,"['GwynethPaltrow', 'GarrettHedlund', 'TimMcGraw']",ShanaFeste
9424,"['JamesMarsden', 'KatieHolmes', 'NickStahl']",DavidNutter
97367,"['RyanGosling', 'BradleyCooper', 'EvaMendes']",DerekCianfrance
254904,"['PierceBrosnan', 'LukeBracey', 'OlgaKurylenko']",RogerDonaldson
18681,"['EwanMcGregor', 'AshleyJudd', 'PatrickBergin']",StephanElliott
12162,"['JeremyRenner', 'AnthonyMackie', 'BrianGeraghty']",KathrynBigelow
11495,"['DavidKeith', 'DrewBarrymore', 'FreddieJones']",MarkL.Lester
64689,"['BradPitt', 'ScootMcNairy', 'BenMendelsohn']",AndrewDominik
157849,"['PhilipSeymourHoffman', 'RachelMcAdams', 'RobinWright']",AntonCorbijn
13166,"['TomGreen', 'RipTorn', 'MarisaCoughlan']",TomGreen
15511,"['PhilVischer', 'MikeNawrocki', 'CamClarke']",MikeNawrocki
37003,"['Bono', 'TheEdge', 'AdamClayton']",MarkPellington
12211,"['ChristopherLambert', 'BrucePayne', 'AdrianPaul']",DouglasAarniokoski
13816,"['AndréBenjamin', 'PaulaPatton', 'TerrenceHoward']",BryanBarber
51828,"['AnneHathaway', 'JimSturgess', 'PatriciaClarkson']",LoneScherfig
22798,"['EllenPage', 'AliaShawkat', 'KristenWiig']",DrewBarrymore
7501,"['BarryPepper', 'AndyDavoli', 'SethGreen']",BrianKoppelman
10743,"['EdwardBurns', 'RachelWeisz', 'MorrisChestnut']",JamesFoley
37718,"['AlbertBrooks', 'SharonStone', 'AndieMacDowell']",AlbertBrooks
15237,"['KevinKline', 'AshleyJudd', 'JonathanPryce']",IrwinWinkler
9686,"['WoodyAllen', 'MarvinChatinover', 'MaeQuestel']",FrancisFordCoppola
17644,[],SteveGomer
97430,"['RussellCrowe', 'LucyLiu', 'JamieChung']",RZA
12257,"['DrewBarrymore', ""CatherineO'Hara"", 'LukeWilson']",DeanParisot
13539,"['LeeleeSobieski', 'ChrisKlein', 'JoshHartnett']",MarkPiznarski
68,"['JonathanPryce', 'RobertDeNiro', 'KatherineHelmond']",TerryGilliam
14024,"['HilaryDuff', 'OliverJames', 'DavidKeith']",SeanMcNamara
115,"['JeffBridges', 'JohnGoodman', 'JulianneMoore']",JoelCoen
7874,"['SamuelL.Jackson', 'ChristinaRicci', 'JustinTimberlake']",CraigBrewer
4911,"['KurtRussell', 'ScottSpeedman', 'MichaelMichele']",RonShelton
1988,"['AngelinaJolie', 'DanFutterman', 'IrrfanKhan']",MichaelWinterbottom
16222,"[""JodiLynO'Keefe"", 'ShaneWest', 'MarlaSokoloff']",DavidRaynr
9557,"['CubaGoodingJr.', 'HoratioSanz', 'RoselynSánchez']",MortNathan
9026,"['RupertEverett', 'ColinFirth', 'ReeseWitherspoon']",OliverParker
57943,"['CampbellScott', 'JenniferJasonLeigh', 'DavidDukes']",DanCurtis
18276,"['LukeWilson', 'LoganLerman', 'BrieLarson']",WilShriner
8321,"['ColinFarrell', 'BrendanGleeson', 'RalphFiennes']",MartinMcDonagh
72359,"['CraigRobinson', 'KerryWashington', 'DavidAlanGrier']",TinaGordonChism
10186,"['RainnWilson', 'JoshGad', 'ChristinaApplegate']",PeterCattaneo
25704,"['AlexisBledel', 'ZachGilford', 'RodrigoSantoro']",VickyJenson
133694,"['MattDamon', 'JohnKrasinski', 'FrancesMcDormand']",GusVanSant
19265,"['LarryDavid', 'EvanRachelWood', 'AdamBrooks']",WoodyAllen
36047,"['SusanWard', 'LoriHeuring', 'MatthewSettle']",MaryLambert
8053,"['TommyLeeJones', 'BarryPepper', 'DwightYoakam']",TommyLeeJones
2290,"['RobinWilliams', 'ArminMueller-Stahl', 'HannahTaylor-Gordon']",PeterKassovitz
5236,"['RobertDowneyJr.', 'ValKilmer', 'MichelleMonaghan']",ShaneBlack
6552,"['DevonSawa', 'SethGreen', 'JessicaAlba']",RodmanFlender
1018,"['NaomiWatts', 'LauraHarring', 'AnnMiller']",DavidLynch
10075,"['AgnesBruckner', 'HughDancy', 'KatjaRiemann']",KatjavonGarnier
38031,"['GemmaJones', 'AnthonyHopkins', 'NaomiWatts']",WoodyAllen
42188,"['CareyMulligan', 'AndrewGarfield', 'KeiraKnightley']",MarkRomanek
112430,"[""ChrisO'Donnell"", 'AlfredMolina', 'MichaelKeaton']",MikaelSalomon
6687,"['WoodyHarrelson', 'EmilyMortimer', 'KateMara']",BradAnderson
13853,"['DarylHannah', 'PamelaReed', 'JamesRemar']",MichaelChapman
31306,"['MelanieGriffith', 'DavidMorse', 'LucasBlack']",AntonioBanderas
8461,"['NaomiWatts', 'TimRoth', 'MichaelPitt']",MichaelHaneke
331592,"['ThomasStroppel', 'ArtieAhr', 'AmberMarieBollinger']",KhalilSullins
47692,"['BobHoskins', 'ElaineCassidy', 'ArsinéeKhanjian']",AtomEgoyan
19,"['BrigitteHelm', 'AlfredAbel', 'GustavFröhlich']",FritzLang
10045,"['DavidBelle', 'CyrilRaffaelli', ""TonyD'Amario""]",PierreMorel
